IDEmbarcacao;Nome da Embarcação;Ano da Construção da Embarcação;Codigo do Tipo de Material do Casco;Tipo de Material do Casco;Codigo do Tipo da Embarcação;Tipo de Embarcação;Codigo do País Atual;Codigo do País de Origem;Boca;Calado;Comprimento;TPB
38090;TS 4;2009;1;Aço;4;CARGA GERAL;BR;BR;24;2,7;60,5;4195,06
58189;RS MACAÉ;2017;1;Aço;4;CARGA GERAL;BR;BR;8;2,42;21,6;120,5
38186;EQUIP 150;2009;1;Aço;4;CARGA GERAL;BR;BR;16,38;1,16;32,73;857,19
56207;SOUZA FILHO GOMES VI;2015;3;Madeira;4;CARGA GERAL;BR;BR;3,2;0,82;115;9,5
55411;COMANDANTE JOSÉ VII;2014;1;Aço;4;CARGA GERAL;BR;BR;8;1,21;29,7;124,49
57811;COOPA II;2010;4;Fibra de Vidro;4;CARGA GERAL;BR;BR;5,1;2,35;20,85;54,07
38111;EKOS NORONHA;2009;1;Aço;4;CARGA GERAL;BR;BR;6,7;2,76;24,85;114,26
33802;EQUIP 140;2008;1;Aço;4;CARGA GERAL;BR;BR;13;2,32;30;663,87
52674;COMTE CABRAL;2008;1;Aço;4;CARGA GERAL;BR;BR;6;1,1;26,8;89
52673;COMANDANTE JOSÉ V;2011;1;Aço;4;CARGA GERAL;BR;BR;5,95;1,32;26,46;70,06
11329;FERNANDO DE NORONHA;1964;;;4;CARGA GERAL;PA;PA;;;;61
52617;CATU I;2013;;;4;CARGA GERAL;BR;BR;6;;;13,3
31777;MONTE CARMELO;1980;3;Madeira;4;CARGA GERAL;BR;BR;4,5;1,3;20,5;35
52910;WALMAR I;;;;4;CARGA GERAL;BR;BR;6;;14,85;45,1
59599;NAVEGANTES;2018;1;Aço;4;CARGA GERAL;BR;BR;7,4;3,1;31,56;214,04
52672;COMANDANTE JOSÉ VI;2012;1;Aço;4;CARGA GERAL;BR;BR;7,5;1,28;30;124,8
39637;ILUMINADA I;2006;1;Aço;4;CARGA GERAL;BR;BR;6,39;1,42;22,48;57,8
37155;TRANSJOMAR I;1924;1;Aço;4;CARGA GERAL;BR;BR;6,7;1,5;29,87;123,07
34134;MR NR;1970;1;Aço;4;CARGA GERAL;BR;BR;7,1;2,67;30,45;151,35
36296;IBICUI II;1976;1;Aço;4;CARGA GERAL;BR;BR;5,75;1,2;27,2;111
60065;ENY VITAL I;2011;5;Alumínio;4;CARGA GERAL;BR;BR;2,38;0,6;9,5;8,54
37260;NOAHS;1989;1;Aço;4;CARGA GERAL;BR;BR;10;1,7;42;189,74
7571;GUANABARA BAY;1999;1;Aço;4;CARGA GERAL;PA;PA;;;;16211
277;LOG-IN RIO;1995;1;Aço;4;CARGA GERAL;BR;BR;27,8;9,85;168,3;19632
31057;BIG JOHN II;2006;1;Aço;4;CARGA GERAL;BR;BR;7,7;2,69;25,8;151,04
57186;OVERSEAS;1986;1;Aço;4;CARGA GERAL;BR;BR;6,1;2,7;24,47;99,47
45206;PIO GRANDE;2012;1;Aço;4;CARGA GERAL;BR;BR;28;9,79;178,7;30215
8772;CONCORDIA;2001;1;Aço;4;CARGA GERAL;BR;BR;6,6;2,05;35;200,1
8702;BURRA LEITEIRA II;1988;1;Aço;4;CARGA GERAL;BR;BR;9,6;2;16,46;58,4
8691;BIG JOHN IV;1970;1;Aço;4;CARGA GERAL;BR;BR;6,55;2,7;25,56;51,8
8685;PRAIA DO SANCHO;1984;1;Aço;4;CARGA GERAL;BR;BR;6;2,7;19,98;90
32204;VITORIA BAY (REB);2001;;;4;CARGA GERAL;BR;LR;;;;19465
14779;TN YEMANJÁ;1977;1;Aço;4;CARGA GERAL;BR;BR;12,5;5,4;80,2;2955
8155;ITAIPÚ;1899;7;Ferro;4;CARGA GERAL;BR;BR;7;3,34;42,7;0
8781;ALEM MAR II;1970;1;Aço;4;CARGA GERAL;BR;BR;6,1;3;21,95;93,1
8241;CRUZEIRO V;1938;7;Ferro;4;CARGA GERAL;BR;BR;9;2,57;46,15;502
43596;SILMAR BARRA NORTE;2005;1;Aço;4;CARGA GERAL;BR;BR;4,2;1,2;15,4;17,5
8152;VALONGO;1897;7;Ferro;4;CARGA GERAL;BR;BR;;;;399
8157;TOMBO;1898;7;Ferro;4;CARGA GERAL;BR;BR;7;3,34;42,7;0
14965;BURRA LEITEIRA;1988;1;Aço;4;CARGA GERAL;BR;BR;5;2,1;19,3;75,3
58739;LDC 017;2017;1;Aço;2;BARCAÇA;BR;BR;13,75;4,5;;3138,77
58740;LDC 018;2017;1;Aço;2;BARCAÇA;BR;BR;13,75;4,5;61;3338,55
49286;HT 36;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,69;2000
54405;HERMASA 92;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1882
56372;ARCO NORTE 113;2016;1;Aço;2;BARCAÇA;BR;BR;15;3,89;61;2969,35
58763;LDC 023;2017;1;Aço;2;BARCAÇA;BR;BR;13,75;4,5;61;3138,77
56373;ARCO NORTE 114;2016;1;Aço;2;BARCAÇA;BR;BR;15;3,85;61;3122,6
49053;HT 37;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
44315;HERMASA 70;2008;1;Aço;2;BARCAÇA;BR;BR;10,67;3,58;60,98;2000
54327;AMAGGI 29;;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
54302;AMAGGI 30;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
54166;AMAGGI 54;;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
54165;AMAGGI 47;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
54313;HERMASA 100;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2008
54168;HERMASA 87;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1881
54170;HERMASA 96;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1881
56369;ARCO NORTE 110;2015;1;Aço;2;BARCAÇA;BR;BR;15;3,85;61;3128,32
54408;AMAGGI 40;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
54169;HERMASA 98;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2008
1618;EDL III;2005;1;Aço;2;BARCAÇA;BR;BR;15,1;3,1;65;2232
49283;HT 48;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
56361;ARCO NORTE 102;2016;1;Aço;2;BARCAÇA;BR;BR;15;3,85;61;3126,48
56367;ARCO NORTE 108;2015;1;Aço;2;BARCAÇA;BR;BR;15;3,85;61;3124,69
49332;LUIZ REBELO I;2013;1;Aço;2;BARCAÇA;BR;BR;15;;70,16;3154,68
56362;ARCO NORTE 103;2016;1;Aço;2;BARCAÇA;BR;BR;15;3,89;61;2966,12
36372;HM-04;2007;1;Aço;2;BARCAÇA;BR;BR;16;5,16;80;5494,8
36373;HM-05;2007;1;Aço;2;BARCAÇA;BR;BR;16;5,16;80;5494,8
56360;ARCO NORTE 101;2015;1;Aço;2;BARCAÇA;BR;BR;15;3,89;61;2965,31
36371;HM-03;2007;1;Aço;2;BARCAÇA;BR;BR;16;5,16;80;5494,8
41581;SD XL;2011;5;Alumínio;2;BARCAÇA;BR;BR;2,8;1,08;8,6;10,2
56365;ARCO NORTE 106;2015;1;Aço;2;BARCAÇA;BR;BR;15;3,85;61;3127,41
56364;ARCO NORTE 105;2015;1;Aço;2;BARCAÇA;BR;BR;15;3,89;61;2970,1
56363;ARCO NORTE 104;2015;1;Aço;2;BARCAÇA;BR;BR;15;3,85;61;3126,48
49349;HT 50;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
56366;ARCO NORTE 107;2015;1;Aço;2;BARCAÇA;BR;BR;15;3,89;61;2970,91
49285;HT 47;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
8249;NAV-9;1997;0;Não Informado;2;BARCAÇA;BR;BR;12;;60;2131
8229;IGARASSU;1989;3;Madeira;2;BARCAÇA;BR;BR;3,3;1,2;10,15;6,8
58764;LDC 022;2017;1;Aço;2;BARCAÇA;BR;BR;13,75;4,5;61;3338,55
47548;VDA XII;2009;1;Aço;2;BARCAÇA;BR;BR;16,56;3,92;65;2988
54326;AMAGGI 55;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
54401;HERMASA 91;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1881
49282;HT 45;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
56371;ARCO NORTE 112;2015;1;Aço;2;BARCAÇA;BR;BR;15;3,85;61;3122,87
56631;HB147574;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
56379;ARCO NORTE 120;2016;1;Aço;2;BARCAÇA;BR;BR;15;3,85;61;3125,89
57940;AMAGGI 27;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
49284;HT 49;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
570;MARIA HOLANDA;1988;1;Aço;2;BARCAÇA;BR;BR;;;66;1100
56370;ARCO NORTE 111;2015;1;Aço;2;BARCAÇA;BR;BR;15;3,89;61;2967,8
54324;HERMASA 90;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1881
59187;HB147603;2018;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
59077;LDC 031;2017;;;2;BARCAÇA;BR;BR;13,75;4,5;61;3138,77
59076;LDC 032;2017;;;2;BARCAÇA;BR;BR;13,75;4,5;61;3338,55
2435;EDL XVI;2002;1;Aço;2;BARCAÇA;BR;BR;15;3,19;65;2087
49211;NORTELOG II;2010;1;Aço;2;BARCAÇA;BR;BR;24;2,71;96;2930
59195;LDC 040;2017;;;2;BARCAÇA;BR;BR;13,75;4,5;61;3338,55
56618;HB147561;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
56629;HB147572;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
31256;NAV 02;1999;1;Aço;2;BARCAÇA;BR;BR;12;3,53;60;2060
56630;HB147573;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
49210;NORTELOG I;2010;1;Aço;2;BARCAÇA;BR;BR;24;2,71;96;2799,91
46156;DONA PADUINA VII;2011;1;Aço;2;BARCAÇA;BR;BR;18;2,49;71;2159,39
56628;HB147571;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
56624;HB147567;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
56633;HB147576;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
7331;UNIÃO I;2002;1;Aço;2;BARCAÇA;BR;BR;15,1;2,93;65;2055
41123;CAMORIM XIII;2007;1;Aço;2;BARCAÇA;BR;BR;6,4;0,7;31;0,01
41124;CAMORIM XIV;2007;1;Aço;2;BARCAÇA;BR;BR;6,4;0,7;31;0,01
56632;HB147575;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
41122;CAMORIM XI;2007;1;Aço;2;BARCAÇA;BR;BR;6,4;0,7;31;0,01
56635;HB147578;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
56627;HB147570;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
53577;Z MAX XVIII;2014;1;Aço;2;BARCAÇA;BR;BR;18;2,6;50;1652,8
53207;DONA ZITA;2015;1;Aço;2;BARCAÇA;BR;BR;14,8;0,01;73;2050,06
7332;UNIÃO II;2003;1;Aço;2;BARCAÇA;BR;BR;15,1;3,26;65;2354
2436;EDL XVII;2003;1;Aço;2;BARCAÇA;BR;BR;15;3,35;65;2375
49213;CANOA DO BIBI XVII;2012;1;Aço;2;BARCAÇA;BR;BR;24;2,72;96;2825
40562;COSTA SUL;2009;1;Aço;2;BARCAÇA;BR;BR;6;;15;52,5
56621;HB147564;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
54126;HERMASA 89;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1881
46065;WPL 2012;2010;1;Aço;2;BARCAÇA;BR;BR;12,9;3,47;59;
49054;HT 38;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
49060;HT 44;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
46068;WPL 2013;2011;1;Aço;2;BARCAÇA;BR;BR;16;2,54;65;1874
49058;HT 43;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
49055;HT 39;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
54329;HERMASA 94;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1882
49056;HT 40;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
49057;HT 42;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
7467;RIO MURUBIRA;1997;1;Aço;2;BARCAÇA;BR;BR;13,25;2,4;63;1470
49061;HT 46;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,69;2000
49059;HT 41;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
56619;HB147562;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
41110;CAMORIM XII;2007;1;Aço;2;BARCAÇA;BR;BR;6,4;0,7;31;0,01
56626;HB147569;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
7485;RIO JUTAÍ;1959;1;Aço;2;BARCAÇA;BR;BR;7,61;3;56,03;1034
35604;TQ 76;2006;1;Aço;2;BARCAÇA;BR;BR;10,67;3,04;59,47;1540
56620;HB147563;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
56622;HB147565;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
59186;HB147601;2018;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
53117;BATE TUDO;2013;1;Aço;2;BARCAÇA;BR;BR;7,2;;12;60,5
7470;TERESA CRISTINA;1987;1;Aço;2;BARCAÇA;BR;BR;13;2,4;54,8;1228
58239;LDC 002;2016;1;Aço;2;BARCAÇA;BR;BR;13,75;4,5;61;3338,55
56625;HB147568;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;;60,96;2093,87
59208;LDC 037;2017;1;Aço;2;BARCAÇA;BR;BR;13,75;4,5;61;3138,77
56623;HB147566;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
58762;LDC 024;2017;1;Aço;2;BARCAÇA;BR;BR;13,75;4,5;61;3338,55
56426;GD XX;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
52143;HT 74;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
56368;ARCO NORTE 109;2015;1;Aço;2;BARCAÇA;BR;BR;15;3,89;61;2967,8
46322;RIO PORT II;1975;1;Aço;2;BARCAÇA;BR;BR;28;4,87;102,91;11115
54125;AMAGGI 38;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
44765;ITAPERA;2010;4;Fibra de Vidro;2;BARCAÇA;BR;BR;8,56;1,25;22,32;21,92
59020;LDC 033;2017;1;Aço;2;BARCAÇA;BR;BR;13,75;4,5;61;3138,77
40799;TOPA TUDO XVIII;2010;1;Aço;2;BARCAÇA;BR;BR;12;1;12;133,83
40800;TOPA TUDO XI;2009;1;Aço;2;BARCAÇA;BR;BR;6,5;1,35;25;155
59017;LDC 036;2017;1;Aço;2;BARCAÇA;BR;BR;13,75;4,5;;3338,55
35602;TQ 74;2006;1;Aço;2;BARCAÇA;BR;BR;10,67;3;59,48;1600
57142;EURIDES A DUARTE;2016;1;Aço;2;BARCAÇA;BR;BR;4,3;0,71;11,85;17,5
35603;TQ 75;2006;1;Aço;2;BARCAÇA;BR;BR;10,67;3,04;59,47;1540
54128;AMAGGI 37;2015;;;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
56436;GD XXX;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
53936;AMAGGI B;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1735
52140;HT 77;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
53937;CUIABÁ;2014;1;Aço;2;BARCAÇA;BR;BR;22;3;61;2464,3
52198;HT 86;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
53929;AMAGGI 15;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
56437;GD XXXI;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
53927;AMAGGI 13;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
53931;AMAGGI 18;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
52154;HT 85;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
53932;AMAGGI 19;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
52199;HT 82;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
52144;HT 73;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
53930;AMAGGI 16;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
52712;AMAGGI 02;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
52711;AMAGGI 01;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
56430;GD XXIV;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
56428;GD XXII;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
54043;AMAZONGAS XIV;2015;1;Aço;2;BARCAÇA;BR;BR;18;1,78;75;1036,8
56431;GD XXV;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
43383;TOPA TUDO V;2008;1;Aço;2;BARCAÇA;BR;BR;16,8;0,77;30;239,4
58765;LDC 021;2017;1;Aço;2;BARCAÇA;BR;BR;13,75;4,5;61;3138,77
43385;TOPA TUDO XXIII;2011;1;Aço;2;BARCAÇA;BR;BR;6;2,23;26;298
52716;AMAGGI 06;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
44314;HERMASA 69;2008;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,98;2000
44317;HERMASA 72;2008;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,98;2000
43384;TOPA TUDO XXII;2012;1;Aço;2;BARCAÇA;BR;BR;16,8;1,8;30;705,5
59016;HB147608;2018;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
56432;GD XXVI;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
56435;GD XXIX;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
52714;AMAGGI 04;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
52715;AMAGGI 05;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
56427;GD XXI;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
52713;AMAGGI 03;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
53928;AMAGGI 14;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
36953;PALANGANA II;2009;1;Aço;2;BARCAÇA;BR;BR;9;1,3;19;161,05
56433;GD XXVII;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
56434;GD XXVIII;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
59014;HB147606;2018;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
54127;HERMASA 101;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1999
54129;HERMASA 88;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1879
56429;GD XXIII;2016;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
54133;AMAGGI 17;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
58451;LDC 005;2016;;;2;BARCAÇA;BR;BR;;;;3138,77
53924;AMAGGI 10;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
59019;LDC 034;2017;1;Aço;2;BARCAÇA;BR;BR;13,75;4,5;61;3338,55
52358;HT 30;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
52332;HT 70;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
56986;ELZA;1977;1;Aço;2;BARCAÇA;BR;BR;5,8;0,01;28;70,37
52355;HT 69;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
50561;HT 26;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
52315;HT 83;;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
56378;ARCO NORTE 119;2016;1;Aço;2;BARCAÇA;BR;BR;15;3,89;61;2970,98
52305;HT 78;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
52371;HT 29;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
57074;HB147595;2017;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
52203;HT 75;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
52345;HT 58;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
54397;AMAGGI 35;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
57073;HB147593;2017;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
57072;HB147591;2017;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
54357;HERMASA 93;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1881
54358;HERMASA 95;2013;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1880
40798;TOPA TUDO IX;2008;1;Aço;2;BARCAÇA;BR;BR;6,5;1,3;25;185,34
52214;HT 79;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
57075;HB147596;2017;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
57079;HB147600;2017;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
52205;HT 24;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1735
57078;HB147599;2017;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
57077;HB147598;2017;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;2093,87
52204;HT 72;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
57076;HB147597;2017;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1958,73
56377;ARCO NORTE 118;2016;1;Aço;2;BARCAÇA;BR;BR;15;3,85;61;3128,55
53925;AMAGGI 11;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
53922;AMAGGI 08;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
53921;AMAGGI 07;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
59018;LDC 035;2017;1;Aço;2;BARCAÇA;BR;BR;13,75;4,5;61;3138,77
53923;AMAGGI 09;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
53926;AMAGGI 12;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
52141;HT 67;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
10040;VDA I;2003;1;Aço;2;BARCAÇA;BR;BR;15,1;2,93;65;2055
37246;DONA GANE S;2009;1;Aço;2;BARCAÇA;BR;BR;7,8;1,38;37;335,6
7886;ANTÔNIO FLORÊNCIO;1992;1;Aço;2;BARCAÇA;BR;BR;15;2,5;71,1;1672
7894;DIX SEPT ROSADO;1992;1;Aço;2;BARCAÇA;BR;BR;15;2,5;71,1;1667,4
52142;HT 68;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
56376;ARCO NORTE 117;2016;1;Aço;2;BARCAÇA;BR;BR;15;3,89;61;2970,98
34895;Z MAX X;2008;1;Aço;2;BARCAÇA;BR;BR;18;1,8;50;1275,81
52317;HT 76;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
36370;HM-02;2007;1;Aço;2;BARCAÇA;BR;BR;16;5,16;80;5494,8
54363;AMAGGI 58;;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
56374;ARCO NORTE 115;2016;1;Aço;2;BARCAÇA;BR;BR;15;3,89;61;2967,8
7902;OSMUNDO FARIA;1992;1;Aço;2;BARCAÇA;BR;BR;15;2,5;71,1;1667
54383;AMAGGI 36;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
36369;HM-01;2007;1;Aço;2;BARCAÇA;BR;BR;16;5,16;80;5494,8
8808;EMPORT 11;1921;1;Aço;2;BARCAÇA;BR;BR;6,83;2,74;31,35;268
52318;HT 80;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
52319;HT 81;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
10067;PEDRO CORDEIRO;1992;1;Aço;2;BARCAÇA;BR;BR;4,5;;18;17
52274;HT 71;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;10,67;1850
58738;LDC 020;2017;1;Aço;2;BARCAÇA;BR;BR;13,75;4,5;61;3358,55
54367;HERMASA 97;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2008
56375;ARCO NORTE 116;2016;1;Aço;2;BARCAÇA;BR;BR;15;3,85;61;3124,92
54172;AMAGGI 57;;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;2000
54621;AMAGGI 46;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
8045;HERMASA 37;2004;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,98;2000
54647;HT 89;2014;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,96;1850
8046;HERMASA 38;2004;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,98;2000
8040;HERMASA 44;2004;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,98;1850
54727;HB147527;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1948
8041;HERMASA 39;2004;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,98;2000
54725;HB147523;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1948
54722;HB147519;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1948
8042;HERMASA 40;2004;1;Aço;2;BARCAÇA;BR;BR;10,67;3,56;60,98;2000
54726;HB147525;2015;1;Aço;2;BARCAÇA;BR;BR;10,67;3,66;60,96;1948
